,Dates,Temperature in celsius
57435,1957-04-03,28.16
57436,1957-04-04,23.63
57437,1957-04-05,31.71
57438,1957-04-06,27.99
57439,1957-04-07,26.89
57440,1957-04-08,23.14
57441,1957-04-09,27.68
57442,1957-04-10,32.31
57443,1957-04-11,25.64
57444,1957-04-12,28.61
57445,1957-04-13,25.73
57446,1957-04-14,33.2
57447,1957-04-15,26.23
57448,1957-04-16,28.55
57449,1957-04-17,26.34
57450,1957-04-18,32.9
57451,1957-04-19,23.95
57452,1957-04-20,32.51
57453,1957-04-21,29.82
57454,1957-04-22,29.77
57455,1957-04-23,33.62
57456,1957-04-24,28.85
57457,1957-04-25,31.29
57458,1957-04-26,28.98
57459,1957-04-27,23.5
57460,1957-04-28,23.66
57461,1957-04-29,29.94
57462,1957-04-30,23.12
57463,1957-05-01,35.96
57464,1957-05-02,34.36
57465,1957-05-03,36.52
57466,1957-05-04,40.36
57467,1957-05-05,37.4
57468,1957-05-06,39.52
57469,1957-05-07,34.52
57470,1957-05-08,41.22
57471,1957-05-09,42.03
57472,1957-05-10,42.96
57473,1957-05-11,40.16
57474,1957-05-12,40.81
57475,1957-05-13,40.32
57476,1957-05-14,40.49
57477,1957-05-15,37.22
57478,1957-05-16,35.49
57479,1957-05-17,36.53
57480,1957-05-18,40.05
57481,1957-05-19,40.67
57482,1957-05-20,45.97
57483,1957-05-21,35.37
57484,1957-05-22,39.77
57485,1957-05-23,38.99
57486,1957-05-24,36.95
57487,1957-05-25,35.29
57488,1957-05-26,45.25
57489,1957-05-27,44.68
57490,1957-05-28,43.22
57491,1957-05-29,43.77
57492,1957-05-30,45.61
57493,1957-05-31,34.99
57494,1957-06-01,39.34
57495,1957-06-02,38.72
57496,1957-06-03,36.27
57497,1957-06-04,45.05
57498,1957-06-05,41.75
57499,1957-06-06,42.45
57500,1957-06-07,40.45
57501,1957-06-08,44.13
57502,1957-06-09,43.97
57503,1957-06-10,36.9
57504,1957-06-11,39.73
57505,1957-06-12,40.53
57506,1957-06-13,45.68
57507,1957-06-14,35.19
57508,1957-06-15,37.49
57509,1957-06-16,37.64
57510,1957-06-17,46.43
57511,1957-06-18,38.28
57512,1957-06-19,35.53
57513,1957-06-20,38.44
57514,1957-06-21,36.25
57515,1957-06-22,43.81
57516,1957-06-23,42.04
57517,1957-06-24,43.15
57518,1957-06-25,36.7
57519,1957-06-26,43.14
57520,1957-06-27,38.69
57521,1957-06-28,39.98
57522,1957-06-29,46.2
57523,1957-06-30,44.82
57524,1957-07-01,34.85
57525,1957-07-02,32.78
57526,1957-07-03,32.92
57527,1957-07-04,36.94
57528,1957-07-05,33.93
57529,1957-07-06,32.35
57530,1957-07-07,36.11
57531,1957-07-08,37.39
57532,1957-07-09,33.12
57533,1957-07-10,32.55
57534,1957-07-11,34.7
57535,1957-07-12,34.34
57536,1957-07-13,36.46
57537,1957-07-14,33.15
57538,1957-07-15,33.05
57539,1957-07-16,38.7
57540,1957-07-17,38.13
57541,1957-07-18,33.39
57542,1957-07-19,37.29
57543,1957-07-20,35.91
57544,1957-07-21,37.38
57545,1957-07-22,34.01
57546,1957-07-23,32.23
57547,1957-07-24,32.76
57548,1957-07-25,32.77
57549,1957-07-26,36.13
57550,1957-07-27,33.0
57551,1957-07-28,33.95
57552,1957-07-29,36.56
57553,1957-07-30,32.74
57554,1957-07-31,32.8
57555,1957-08-01,31.43
57556,1957-08-02,30.94
57557,1957-08-03,32.74
57558,1957-08-04,29.67
57559,1957-08-05,28.87
57560,1957-08-06,31.49
57561,1957-08-07,33.29
57562,1957-08-08,35.43
57563,1957-08-09,31.18
57564,1957-08-10,35.94
57565,1957-08-11,30.87
57566,1957-08-12,31.61
57567,1957-08-13,36.06
57568,1957-08-14,35.18
57569,1957-08-15,34.89
57570,1957-08-16,33.4
57571,1957-08-17,32.54
57572,1957-08-18,28.16
57573,1957-08-19,32.85
57574,1957-08-20,29.58
57575,1957-08-21,29.84
57576,1957-08-22,36.25
57577,1957-08-23,29.81
57578,1957-08-24,30.72
57579,1957-08-25,33.02
57580,1957-08-26,36.19
57581,1957-08-27,37.74
57582,1957-08-28,35.95
57583,1957-08-29,29.89
57584,1957-08-30,33.48
57585,1957-08-31,31.71
57586,1957-09-01,33.99
57587,1957-09-02,26.46
57588,1957-09-03,27.17
57589,1957-09-04,31.79
57590,1957-09-05,29.51
57591,1957-09-06,27.24
57592,1957-09-07,31.67
57593,1957-09-08,26.35
57594,1957-09-09,25.39
57595,1957-09-10,29.64
57596,1957-09-11,33.09
57597,1957-09-12,29.87
57598,1957-09-13,30.28
57599,1957-09-14,25.33
57600,1957-09-15,25.83
57601,1957-09-16,25.79
57602,1957-09-17,30.14
57603,1957-09-18,29.88
57604,1957-09-19,27.36
57605,1957-09-20,30.38
57606,1957-09-21,27.28
57607,1957-09-22,32.58
57608,1957-09-23,31.06
57609,1957-09-24,25.03
57610,1957-09-25,27.38
57611,1957-09-26,32.95
57612,1957-09-27,32.07
57613,1957-09-28,30.98
57614,1957-09-29,31.0
57615,1957-09-30,28.67
57616,1957-10-01,30.02
57617,1957-10-02,25.15
57618,1957-10-03,22.2
57619,1957-10-04,29.1
57620,1957-10-05,26.48
57621,1957-10-06,21.82
57622,1957-10-07,23.58
57623,1957-10-08,27.93
57624,1957-10-09,26.06
57625,1957-10-10,26.58
57626,1957-10-11,32.95
57627,1957-10-12,26.35
57628,1957-10-13,22.56
57629,1957-10-14,21.87
57630,1957-10-15,25.38
57631,1957-10-16,27.2
57632,1957-10-17,29.91
57633,1957-10-18,27.92
57634,1957-10-19,24.8
57635,1957-10-20,25.37
57636,1957-10-21,26.58
57637,1957-10-22,32.07
57638,1957-10-23,31.67
57639,1957-10-24,21.64
57640,1957-10-25,27.21
57641,1957-10-26,24.17
57642,1957-10-27,29.44
57643,1957-10-28,24.8
57644,1957-10-29,32.8
57645,1957-10-30,25.51
57646,1957-10-31,28.88
57647,1957-11-01,20.51
57648,1957-11-02,17.12
57649,1957-11-03,23.2
57650,1957-11-04,14.87
57651,1957-11-05,22.25
57652,1957-11-06,14.08
57653,1957-11-07,15.31
57654,1957-11-08,18.62
57655,1957-11-09,21.31
57656,1957-11-10,17.62
57657,1957-11-11,20.37
57658,1957-11-12,21.32
57659,1957-11-13,19.79
57660,1957-11-14,14.59
57661,1957-11-15,14.08
57662,1957-11-16,18.0
57663,1957-11-17,16.55
57664,1957-11-18,18.93
57665,1957-11-19,20.6
57666,1957-11-20,16.08
57667,1957-11-21,20.25
57668,1957-11-22,18.48
57669,1957-11-23,16.3
57670,1957-11-24,17.51
57671,1957-11-25,14.69
57672,1957-11-26,19.11
57673,1957-11-27,21.31
57674,1957-11-28,16.6
57675,1957-11-29,22.39
57676,1957-11-30,16.14
57677,1957-12-01,9.41
57678,1957-12-02,12.45
57679,1957-12-03,10.31
57680,1957-12-04,11.99
57681,1957-12-05,13.39
57682,1957-12-06,10.11
57683,1957-12-07,16.73
57684,1957-12-08,11.1
57685,1957-12-09,15.9
57686,1957-12-10,11.55
57687,1957-12-11,9.94
57688,1957-12-12,16.46
57689,1957-12-13,11.61
57690,1957-12-14,8.84
57691,1957-12-15,8.56
57692,1957-12-16,8.29
57693,1957-12-17,9.31
57694,1957-12-18,13.25
57695,1957-12-19,15.52
57696,1957-12-20,15.12
57697,1957-12-21,13.34
57698,1957-12-22,14.8
57699,1957-12-23,12.55
57700,1957-12-24,9.7
57701,1957-12-25,12.39
57702,1957-12-26,11.89
57703,1957-12-27,12.28
57704,1957-12-28,9.35
57705,1957-12-29,9.45
57706,1957-12-30,12.31
57707,1957-12-31,15.12
57708,1958-01-01,8.68
57709,1958-01-02,8.26
57710,1958-01-03,8.32
57711,1958-01-04,9.72
57712,1958-01-05,13.32
57713,1958-01-06,9.27
57714,1958-01-07,12.5
57715,1958-01-08,10.54
57716,1958-01-09,8.75
57717,1958-01-10,13.38
57718,1958-01-11,8.51
57719,1958-01-12,13.75
57720,1958-01-13,9.24
57721,1958-01-14,13.08
57722,1958-01-15,11.37
57723,1958-01-16,8.16
57724,1958-01-17,12.63
57725,1958-01-18,10.17
57726,1958-01-19,10.62
57727,1958-01-20,9.96
57728,1958-01-21,11.04
57729,1958-01-22,11.95
57730,1958-01-23,11.12
57731,1958-01-24,9.07
57732,1958-01-25,12.47
57733,1958-01-26,12.59
57734,1958-01-27,9.64
57735,1958-01-28,11.88
57736,1958-01-29,11.83
57737,1958-01-30,9.6
57738,1958-01-31,9.09
57739,1958-02-01,16.46
57740,1958-02-02,17.1
57741,1958-02-03,13.71
57742,1958-02-04,17.87
57743,1958-02-05,11.12
57744,1958-02-06,13.41
57745,1958-02-07,18.51
57746,1958-02-08,15.9
57747,1958-02-09,16.37
57748,1958-02-10,13.46
57749,1958-02-11,12.5
57750,1958-02-12,18.93
57751,1958-02-13,11.62
57752,1958-02-14,12.35
57753,1958-02-15,11.06
57754,1958-02-16,18.26
57755,1958-02-17,12.41
57756,1958-02-18,18.4
57757,1958-02-19,13.78
57758,1958-02-20,16.05
57759,1958-02-21,19.57
57760,1958-02-22,11.99
57761,1958-02-23,13.17
57762,1958-02-24,19.27
57763,1958-02-25,17.76
57764,1958-02-26,12.94
57765,1958-02-27,19.85
57766,1958-02-28,14.83
57767,1958-03-01,22.76
57768,1958-03-02,26.3
57769,1958-03-03,24.75
57770,1958-03-04,27.63
57771,1958-03-05,22.78
57772,1958-03-06,24.71
57773,1958-03-07,23.07
57774,1958-03-08,17.86
57775,1958-03-09,21.78
57776,1958-03-10,24.15
57777,1958-03-11,18.68
57778,1958-03-12,19.9
57779,1958-03-13,19.1
57780,1958-03-14,22.9
57781,1958-03-15,25.08
57782,1958-03-16,25.52
57783,1958-03-17,19.34
57784,1958-03-18,21.94
57785,1958-03-19,26.63
57786,1958-03-20,22.32
57787,1958-03-21,18.99
57788,1958-03-22,26.58
57789,1958-03-23,21.32
57790,1958-03-24,25.03
57791,1958-03-25,24.48
57792,1958-03-26,20.09
57793,1958-03-27,21.28
57794,1958-03-28,21.61
57795,1958-03-29,19.66
57796,1958-03-30,25.88
57797,1958-03-31,24.57
57798,1958-04-01,28.4
57799,1958-04-02,27.74
57800,1958-04-03,28.03
57801,1958-04-04,27.96
57802,1958-04-05,24.34
57803,1958-04-06,30.38
57804,1958-04-07,25.54
57805,1958-04-08,25.26
57806,1958-04-09,28.57
57807,1958-04-10,30.93
57808,1958-04-11,31.21
57809,1958-04-12,33.93
57810,1958-04-13,23.6
57811,1958-04-14,27.95
57812,1958-04-15,29.45
57813,1958-04-16,27.12
57814,1958-04-17,30.14
57815,1958-04-18,32.86
57816,1958-04-19,30.42
57817,1958-04-20,23.39
57818,1958-04-21,25.69
57819,1958-04-22,26.67
57820,1958-04-23,23.09
57821,1958-04-24,33.33
57822,1958-04-25,28.3
57823,1958-04-26,29.58
57824,1958-04-27,31.11
57825,1958-04-28,30.11
57826,1958-04-29,34.34
57827,1958-04-30,24.1
57828,1958-05-01,36.19
57829,1958-05-02,41.59
57830,1958-05-03,38.74
57831,1958-05-04,36.43
57832,1958-05-05,38.89
57833,1958-05-06,35.29
57834,1958-05-07,41.74
57835,1958-05-08,40.44
57836,1958-05-09,38.52
57837,1958-05-10,34.79
57838,1958-05-11,35.79
57839,1958-05-12,43.62
57840,1958-05-13,34.36
57841,1958-05-14,34.77
57842,1958-05-15,39.45
57843,1958-05-16,41.14
57844,1958-05-17,45.78
57845,1958-05-18,34.72
57846,1958-05-19,37.53
57847,1958-05-20,42.47
57848,1958-05-21,34.88
57849,1958-05-22,42.51
57850,1958-05-23,40.32
57851,1958-05-24,39.34
57852,1958-05-25,45.89
57853,1958-05-26,37.82
57854,1958-05-27,35.82
57855,1958-05-28,34.2
57856,1958-05-29,37.49
57857,1958-05-30,37.97
57858,1958-05-31,45.29
57859,1958-06-01,36.73
57860,1958-06-02,35.34
57861,1958-06-03,43.12
57862,1958-06-04,40.17
57863,1958-06-05,41.42
57864,1958-06-06,39.63
57865,1958-06-07,44.78
57866,1958-06-08,37.04
57867,1958-06-09,40.22
57868,1958-06-10,41.33
57869,1958-06-11,40.53
57870,1958-06-12,44.91
57871,1958-06-13,41.86
57872,1958-06-14,38.59
57873,1958-06-15,44.87
57874,1958-06-16,39.88
57875,1958-06-17,42.8
57876,1958-06-18,37.81
57877,1958-06-19,36.37
57878,1958-06-20,46.17
57879,1958-06-21,38.77
57880,1958-06-22,42.42
57881,1958-06-23,46.06
57882,1958-06-24,37.59
57883,1958-06-25,37.47
57884,1958-06-26,43.76
57885,1958-06-27,41.34
57886,1958-06-28,46.41
57887,1958-06-29,43.06
57888,1958-06-30,44.35
57889,1958-07-01,33.11
57890,1958-07-02,38.97
57891,1958-07-03,36.94
57892,1958-07-04,36.8
57893,1958-07-05,37.69
57894,1958-07-06,38.7
57895,1958-07-07,35.17
57896,1958-07-08,34.39
57897,1958-07-09,32.47
57898,1958-07-10,33.52
57899,1958-07-11,35.05
57900,1958-07-12,32.27
57901,1958-07-13,36.13
57902,1958-07-14,34.27
57903,1958-07-15,38.99
57904,1958-07-16,38.85
57905,1958-07-17,38.02
57906,1958-07-18,35.92
57907,1958-07-19,36.46
57908,1958-07-20,37.19
57909,1958-07-21,34.4
57910,1958-07-22,32.78
57911,1958-07-23,32.76
57912,1958-07-24,37.68
57913,1958-07-25,32.09
57914,1958-07-26,38.93
57915,1958-07-27,35.34
57916,1958-07-28,33.19
57917,1958-07-29,32.1
57918,1958-07-30,32.5
57919,1958-07-31,32.82
57920,1958-08-01,36.45
57921,1958-08-02,31.08
57922,1958-08-03,30.8
57923,1958-08-04,31.15
57924,1958-08-05,34.16
57925,1958-08-06,35.24
57926,1958-08-07,30.28
57927,1958-08-08,28.21
57928,1958-08-09,28.33
57929,1958-08-10,29.44
57930,1958-08-11,29.88
57931,1958-08-12,30.08
57932,1958-08-13,29.96
57933,1958-08-14,36.75
57934,1958-08-15,31.12
57935,1958-08-16,33.26
57936,1958-08-17,37.03
57937,1958-08-18,28.16
57938,1958-08-19,29.32
57939,1958-08-20,28.26
57940,1958-08-21,34.68
57941,1958-08-22,29.33
57942,1958-08-23,30.98
57943,1958-08-24,29.9
57944,1958-08-25,32.6
57945,1958-08-26,36.7
57946,1958-08-27,36.95
57947,1958-08-28,32.12
57948,1958-08-29,31.21
57949,1958-08-30,34.37
57950,1958-08-31,36.5
57951,1958-09-01,33.33
57952,1958-09-02,25.39
57953,1958-09-03,32.42
57954,1958-09-04,25.35
57955,1958-09-05,32.1
57956,1958-09-06,26.94
57957,1958-09-07,30.57
57958,1958-09-08,29.01
57959,1958-09-09,32.05
57960,1958-09-10,27.54
57961,1958-09-11,29.66
57962,1958-09-12,28.97
57963,1958-09-13,30.14
57964,1958-09-14,28.97
57965,1958-09-15,27.12
57966,1958-09-16,30.73
57967,1958-09-17,26.71
57968,1958-09-18,32.47
57969,1958-09-19,30.38
57970,1958-09-20,31.15
57971,1958-09-21,33.8
57972,1958-09-22,33.14
57973,1958-09-23,32.57
57974,1958-09-24,26.42
57975,1958-09-25,26.38
57976,1958-09-26,30.55
57977,1958-09-27,25.04
57978,1958-09-28,25.06
57979,1958-09-29,31.19
57980,1958-09-30,32.94
57981,1958-10-01,29.87
57982,1958-10-02,31.14
57983,1958-10-03,21.56
57984,1958-10-04,22.78
57985,1958-10-05,30.37
57986,1958-10-06,23.06
57987,1958-10-07,29.17
57988,1958-10-08,22.87
57989,1958-10-09,24.36
57990,1958-10-10,27.72
57991,1958-10-11,29.08
57992,1958-10-12,28.87
57993,1958-10-13,23.76
57994,1958-10-14,32.43
57995,1958-10-15,30.06
57996,1958-10-16,28.66
57997,1958-10-17,31.0
57998,1958-10-18,30.26
57999,1958-10-19,29.07
58000,1958-10-20,21.83
58001,1958-10-21,30.38
58002,1958-10-22,27.64
58003,1958-10-23,21.91
58004,1958-10-24,24.89
58005,1958-10-25,30.4
58006,1958-10-26,24.3
58007,1958-10-27,23.32
58008,1958-10-28,31.04
58009,1958-10-29,32.09
58010,1958-10-30,30.68
58011,1958-10-31,32.77
58012,1958-11-01,20.61
58013,1958-11-02,21.94
58014,1958-11-03,17.69
58015,1958-11-04,23.12
58016,1958-11-05,23.4
58017,1958-11-06,16.6
58018,1958-11-07,14.54
58019,1958-11-08,19.87
58020,1958-11-09,18.19
58021,1958-11-10,17.49
58022,1958-11-11,19.97
58023,1958-11-12,23.59
58024,1958-11-13,17.11
58025,1958-11-14,20.41
58026,1958-11-15,17.65
58027,1958-11-16,16.06
58028,1958-11-17,23.81
58029,1958-11-18,14.73
58030,1958-11-19,19.71
58031,1958-11-20,20.94
58032,1958-11-21,19.04
58033,1958-11-22,22.61
58034,1958-11-23,14.39
58035,1958-11-24,15.11
58036,1958-11-25,20.08
58037,1958-11-26,19.04
58038,1958-11-27,21.39
58039,1958-11-28,19.33
58040,1958-11-29,21.14
58041,1958-11-30,23.02
58042,1958-12-01,12.31
58043,1958-12-02,8.28
58044,1958-12-03,14.37
58045,1958-12-04,11.71
58046,1958-12-05,9.49
58047,1958-12-06,13.01
58048,1958-12-07,14.37
58049,1958-12-08,10.58
58050,1958-12-09,14.26
58051,1958-12-10,15.38
58052,1958-12-11,10.19
58053,1958-12-12,12.63
58054,1958-12-13,16.48
58055,1958-12-14,14.64
58056,1958-12-15,13.46
58057,1958-12-16,9.08
58058,1958-12-17,11.42
58059,1958-12-18,10.11
58060,1958-12-19,16.7
58061,1958-12-20,13.85
58062,1958-12-21,11.81
58063,1958-12-22,10.18
58064,1958-12-23,10.74
58065,1958-12-24,11.75
58066,1958-12-25,12.87
58067,1958-12-26,11.43
58068,1958-12-27,15.23
58069,1958-12-28,9.35
58070,1958-12-29,12.92
58071,1958-12-30,8.37
58072,1958-12-31,11.94
58073,1959-01-01,10.08
58074,1959-01-02,10.91
58075,1959-01-03,11.43
58076,1959-01-04,12.74
58077,1959-01-05,9.14
58078,1959-01-06,9.01
58079,1959-01-07,12.12
58080,1959-01-08,10.06
58081,1959-01-09,11.05
58082,1959-01-10,10.54
58083,1959-01-11,10.35
58084,1959-01-12,9.56
58085,1959-01-13,13.44
58086,1959-01-14,12.01
58087,1959-01-15,9.68
58088,1959-01-16,11.45
58089,1959-01-17,10.87
58090,1959-01-18,12.01
58091,1959-01-19,10.51
58092,1959-01-20,9.53
58093,1959-01-21,10.65
58094,1959-01-22,10.4
58095,1959-01-23,11.26
58096,1959-01-24,10.75
58097,1959-01-25,13.9
58098,1959-01-26,13.73
58099,1959-01-27,12.6
58100,1959-01-28,10.85
58101,1959-01-29,9.77
58102,1959-01-30,11.75
58103,1959-01-31,13.11
58104,1959-02-01,15.32
58105,1959-02-02,17.88
58106,1959-02-03,18.7
58107,1959-02-04,14.47
58108,1959-02-05,13.08
58109,1959-02-06,14.12
58110,1959-02-07,19.87
58111,1959-02-08,17.95
58112,1959-02-09,17.16
58113,1959-02-10,17.93
58114,1959-02-11,16.56
58115,1959-02-12,12.24
58116,1959-02-13,13.1
58117,1959-02-14,18.05
58118,1959-02-15,17.12
58119,1959-02-16,16.93
58120,1959-02-17,12.73
58121,1959-02-18,13.28
58122,1959-02-19,13.71
58123,1959-02-20,19.89
58124,1959-02-21,15.55
58125,1959-02-22,12.04
58126,1959-02-23,19.88
58127,1959-02-24,16.0
58128,1959-02-25,19.51
58129,1959-02-26,11.43
58130,1959-02-27,11.57
58131,1959-02-28,18.18
58132,1959-03-01,25.56
58133,1959-03-02,22.6
58134,1959-03-03,21.13
58135,1959-03-04,18.37
58136,1959-03-05,23.07
58137,1959-03-06,22.78
58138,1959-03-07,18.01
58139,1959-03-08,22.37
58140,1959-03-09,26.67
58141,1959-03-10,19.86
58142,1959-03-11,24.25
58143,1959-03-12,19.6
58144,1959-03-13,19.62
58145,1959-03-14,17.36
58146,1959-03-15,22.9
58147,1959-03-16,26.71
58148,1959-03-17,22.29
58149,1959-03-18,19.81
58150,1959-03-19,21.25
58151,1959-03-20,18.29
58152,1959-03-21,18.23
58153,1959-03-22,26.46
58154,1959-03-23,28.53
58155,1959-03-24,23.26
58156,1959-03-25,23.2
58157,1959-03-26,27.97
58158,1959-03-27,19.12
58159,1959-03-28,21.43
58160,1959-03-29,23.07
58161,1959-03-30,17.16
58162,1959-03-31,25.24
58163,1959-04-01,24.37
58164,1959-04-02,31.03
58165,1959-04-03,33.02
58166,1959-04-04,32.63
58167,1959-04-05,24.61
58168,1959-04-06,34.15
58169,1959-04-07,32.42
58170,1959-04-08,31.63
58171,1959-04-09,33.3
58172,1959-04-10,30.28
58173,1959-04-11,27.81
58174,1959-04-12,30.59
58175,1959-04-13,33.48
58176,1959-04-14,27.96
58177,1959-04-15,30.76
58178,1959-04-16,24.25
58179,1959-04-17,33.05
58180,1959-04-18,34.72
58181,1959-04-19,27.5
58182,1959-04-20,24.49
58183,1959-04-21,28.82
58184,1959-04-22,31.11
58185,1959-04-23,27.23
58186,1959-04-24,30.79
58187,1959-04-25,25.7
58188,1959-04-26,24.95
58189,1959-04-27,27.27
58190,1959-04-28,30.81
58191,1959-04-29,25.49
58192,1959-04-30,23.23
58193,1959-05-01,45.17
58194,1959-05-02,34.31
58195,1959-05-03,40.14
58196,1959-05-04,45.86
58197,1959-05-05,41.52
58198,1959-05-06,35.42
58199,1959-05-07,43.75
58200,1959-05-08,41.81
58201,1959-05-09,45.24
58202,1959-05-10,35.01
58203,1959-05-11,40.23
58204,1959-05-12,36.31
58205,1959-05-13,36.34
58206,1959-05-14,38.23
58207,1959-05-15,45.87
58208,1959-05-16,45.63
58209,1959-05-17,44.87
58210,1959-05-18,44.9
58211,1959-05-19,44.55
58212,1959-05-20,39.72
58213,1959-05-21,37.49
58214,1959-05-22,37.14
58215,1959-05-23,38.17
58216,1959-05-24,34.16
58217,1959-05-25,41.52
58218,1959-05-26,44.78
58219,1959-05-27,34.12
58220,1959-05-28,44.79
58221,1959-05-29,35.51
58222,1959-05-30,45.1
58223,1959-05-31,42.15
58224,1959-06-01,38.09
58225,1959-06-02,35.31
58226,1959-06-03,37.05
58227,1959-06-04,35.27
58228,1959-06-05,43.93
58229,1959-06-06,35.69
58230,1959-06-07,46.51
58231,1959-06-08,45.15
58232,1959-06-09,35.41
58233,1959-06-10,41.47
58234,1959-06-11,37.62
58235,1959-06-12,43.4
58236,1959-06-13,39.93
58237,1959-06-14,38.05
58238,1959-06-15,41.84
58239,1959-06-16,38.2
58240,1959-06-17,46.51
58241,1959-06-18,35.87
58242,1959-06-19,45.25
58243,1959-06-20,37.46
58244,1959-06-21,40.67
58245,1959-06-22,46.1
58246,1959-06-23,37.7
58247,1959-06-24,40.5
58248,1959-06-25,41.66
58249,1959-06-26,35.77
58250,1959-06-27,38.44
58251,1959-06-28,35.14
58252,1959-06-29,36.19
58253,1959-06-30,43.2
58254,1959-07-01,37.77
58255,1959-07-02,34.11
58256,1959-07-03,38.55
58257,1959-07-04,35.71
58258,1959-07-05,35.93
58259,1959-07-06,33.15
58260,1959-07-07,38.93
58261,1959-07-08,35.14
58262,1959-07-09,37.02
58263,1959-07-10,35.97
58264,1959-07-11,38.04
58265,1959-07-12,33.84
58266,1959-07-13,38.61
58267,1959-07-14,32.9
58268,1959-07-15,35.31
58269,1959-07-16,36.43
58270,1959-07-17,32.33
58271,1959-07-18,32.0
58272,1959-07-19,38.98
58273,1959-07-20,34.26
58274,1959-07-21,35.24
58275,1959-07-22,32.18
58276,1959-07-23,36.98
58277,1959-07-24,38.29
58278,1959-07-25,34.51
58279,1959-07-26,32.24
58280,1959-07-27,34.44
58281,1959-07-28,35.15
58282,1959-07-29,35.03
58283,1959-07-30,35.46
58284,1959-07-31,36.82
58285,1959-08-01,34.94
58286,1959-08-02,31.98
58287,1959-08-03,36.79
58288,1959-08-04,32.04
58289,1959-08-05,33.47
58290,1959-08-06,33.05
58291,1959-08-07,34.57
58292,1959-08-08,30.55
58293,1959-08-09,29.58
58294,1959-08-10,32.68
58295,1959-08-11,29.04
58296,1959-08-12,30.57
58297,1959-08-13,28.27
58298,1959-08-14,30.16
58299,1959-08-15,34.64
58300,1959-08-16,36.43
58301,1959-08-17,34.84
58302,1959-08-18,31.68
58303,1959-08-19,30.79
58304,1959-08-20,34.11
58305,1959-08-21,37.98
58306,1959-08-22,28.01
58307,1959-08-23,30.98
58308,1959-08-24,28.39
58309,1959-08-25,36.78
58310,1959-08-26,28.03
58311,1959-08-27,36.6
58312,1959-08-28,33.71
58313,1959-08-29,33.15
58314,1959-08-30,35.33
58315,1959-08-31,36.16
58316,1959-09-01,27.03
58317,1959-09-02,25.88
58318,1959-09-03,27.13
58319,1959-09-04,33.58
58320,1959-09-05,28.66
58321,1959-09-06,28.49
58322,1959-09-07,32.73
58323,1959-09-08,26.0
58324,1959-09-09,32.13
58325,1959-09-10,26.78
58326,1959-09-11,29.69
58327,1959-09-12,29.67
58328,1959-09-13,32.86
58329,1959-09-14,30.11
58330,1959-09-15,30.36
58331,1959-09-16,29.78
58332,1959-09-17,28.86
58333,1959-09-18,32.88
58334,1959-09-19,32.3
58335,1959-09-20,29.64
58336,1959-09-21,27.87
58337,1959-09-22,29.32
58338,1959-09-23,31.02
58339,1959-09-24,30.2
58340,1959-09-25,32.93
58341,1959-09-26,32.43
58342,1959-09-27,31.82
58343,1959-09-28,33.82
58344,1959-09-29,30.57
58345,1959-09-30,25.01
58346,1959-10-01,21.95
58347,1959-10-02,32.01
58348,1959-10-03,30.65
58349,1959-10-04,30.18
58350,1959-10-05,29.47
58351,1959-10-06,25.28
58352,1959-10-07,28.55
58353,1959-10-08,31.02
58354,1959-10-09,24.9
58355,1959-10-10,26.56
58356,1959-10-11,23.79
58357,1959-10-12,31.93
58358,1959-10-13,30.85
58359,1959-10-14,29.75
58360,1959-10-15,26.91
58361,1959-10-16,28.25
58362,1959-10-17,28.5
58363,1959-10-18,22.03
58364,1959-10-19,27.91
58365,1959-10-20,21.04
58366,1959-10-21,23.81
58367,1959-10-22,28.98
58368,1959-10-23,30.86
58369,1959-10-24,27.22
58370,1959-10-25,29.72
58371,1959-10-26,24.17
58372,1959-10-27,25.16
58373,1959-10-28,29.0
58374,1959-10-29,26.01
58375,1959-10-30,24.47
58376,1959-10-31,28.41
58377,1959-11-01,23.91
58378,1959-11-02,17.46
58379,1959-11-03,20.0
58380,1959-11-04,21.63
58381,1959-11-05,17.73
58382,1959-11-06,22.73
58383,1959-11-07,17.61
58384,1959-11-08,19.41
58385,1959-11-09,17.64
58386,1959-11-10,22.38
58387,1959-11-11,17.6
58388,1959-11-12,14.34
58389,1959-11-13,23.32
58390,1959-11-14,15.9
58391,1959-11-15,23.64
58392,1959-11-16,22.8
58393,1959-11-17,22.46
58394,1959-11-18,18.01
58395,1959-11-19,20.92
58396,1959-11-20,16.78
58397,1959-11-21,18.62
58398,1959-11-22,22.89
58399,1959-11-23,17.8
58400,1959-11-24,18.87
58401,1959-11-25,17.92
58402,1959-11-26,19.28
58403,1959-11-27,21.41
58404,1959-11-28,14.49
58405,1959-11-29,23.17
